ID_REF	GSM918942	GSM918943	GSM918944	GSM918945	GSM918946	GSM918947	GSM918948	GSM918949
625	0.011758748	0.05839472	0.066561304	0.036503814	0.020188923	0.024188125	0.014330586	0.032324626
626	1.26688E-05	5.16966E-06	6.28404E-06	1.89901E-05	1.44812E-05	1.82858E-05	4.02059E-06	9.03916E-06
627	0	0	4.11302E-08	0	0	0	0	0
628	0	0	0.000698472	0.000244306	1.68296E-05	8.08964E-05	4.4649E-06	9.33954E-06
629	0	0	0	0	0	0	1.15222E-07	0
630	0	1.27344E-07	8.42413E-08	3.80234E-07	0	1.03237E-07	0	0
631	0	3.30434E-07	7.57528E-06	6.01838E-06	4.11478E-06	1.28264E-06	7.85065E-06	4.99293E-06
632	0	0	0	0	0	9.04801E-07	2.63045E-07	0
633	0.000666341	0.000279863	0.000486117	0.000571206	0.00019559	0.000396407	0.000185589	0.000305195
634	0	0	3.31057E-06	1.03465E-05	0	0	1.83819E-06	5.66036E-07
635	0	0	0	0	0	0	0	0
636	5.49279E-06	3.94845E-05	0.000413124	5.59012E-05	2.16783E-05	2.60092E-05	3.15876E-05	7.01166E-05
637	0.000440161	0.000338706	0.0001029	0.000137844	3.78646E-05	0.000104151	2.67126E-05	9.27016E-05
638	0	0	0	0	0	0	0	0
639	0.000951631	0.001069948	0.002018476	0.000668725	0.0002943	0.000377958	0.00058946	0.00123912
640	0	0	3.02455E-07	0	0	0	0	4.23698E-07
641	0	7.22222E-06	0.000713735	2.86554E-06	4.95813E-07	4.82606E-07	9.45765E-07	4.947E-05
642	1.03158E-05	2.75988E-06	5.04549E-07	2.11131E-06	2.57204E-07	7.83725E-07	7.12351E-07	6.06001E-07
643	0	0	1.19846E-05	1.71219E-05	5.15574E-06	0	1.00411E-05	8.76561E-06
644	0.000317803	0.000353649	1.15048E-05	7.69603E-07	3.12574E-07	1.49322E-07	2.29301E-06	1.65673E-05
645	0	0	5.24253E-06	1.7591E-06	2.84116E-06	8.12746E-07	8.8096E-07	1.17906E-06
646	1.21915E-07	8.06408E-07	5.9069E-05	6.13532E-05	1.6318E-05	1.82852E-05	7.87362E-06	1.73061E-05
647	2.13812E-06	3.43287E-06	4.93027E-05	2.0136E-05	2.42881E-06	7.30111E-06	9.39611E-06	3.10608E-05
648	1.73027E-05	2.31487E-06	3.51708E-07	6.07385E-07	1.01346E-06	8.01327E-07	3.37999E-08	4.11144E-07
649	0	0	0	0	0	0	0	0
650	0	4.45197E-08	1.71533E-05	4.42365E-06	1.66991E-06	1.41364E-06	9.97213E-07	5.54819E-06
651	0	5.94373E-08	1.60446E-07	6.57818E-08	0	0	0	7.3399E-08
652	7.04246E-05	3.67889E-05	0.000481353	0.000420898	0.000117181	9.23823E-05	0.000217011	0.000319744
653	4.69472E-05	1.9067E-05	0.000364338	0.000351037	8.47921E-05	0.000101769	0.000197312	0.000341293
654	1.08784E-06	2.11729E-06	9.16736E-05	5.80396E-05	2.70033E-05	2.74874E-05	3.76256E-05	4.30313E-05
655	6.48086E-06	8.71E-06	9.93125E-06	5.47113E-06	7.35839E-07	2.19928E-06	1.77479E-06	1.67336E-06
656	0	0	5.96218E-07	6.49816E-06	1.7446E-06	1.98612E-06	5.49083E-07	3.51175E-06
657	0.00015576	0.000198613	0.000393423	0.00042261	0.000114339	0.000150648	9.7091E-05	0.000162679
658	0.000442786	0.000816231	0.00106513	0.001338065	0.002516888	0.002323944	0.00194899	0.001468135
659	0.000351404	0.00030794	0.000227944	0.000300621	0.000169503	0.000294382	0.000112184	0.000165164
660	5.22647E-05	5.03054E-05	0.00017269	0.000132584	1.76336E-05	2.93109E-05	8.33137E-05	5.61546E-05
661	0.001402172	0.001132678	0.0003991	0.000524462	9.39165E-05	0.000198571	0.000128251	0.000236721
662	1.55209E-05	1.53539E-05	1.73739E-06	1.63429E-05	1.40349E-06	5.27282E-07	5.54472E-07	6.31988E-06
663	0	0	5.59284E-08	3.16159E-07	6.11835E-08	1.41155E-07	0	2.03852E-08
664	0.000104365	0.000268906	0.002011365	0.000712432	0.000143335	0.000162708	0.00038158	0.000759414
665	3.59486E-06	7.7354E-06	3.20605E-07	2.05226E-06	1.22398E-05	1.30517E-05	2.29781E-06	1.30268E-06
666	8.73141E-06	6.50656E-06	1.35371E-05	1.90842E-05	8.94032E-06	2.7419E-05	2.34881E-06	5.03359E-06
667	0.000141582	5.10059E-05	0.000516962	0.000657015	0.00015119	0.000260848	0.000253883	0.000358152
668	0.000595598	0.000497053	0.002994873	0.00303056	0.001722188	0.001624936	0.000838046	0.001753372
669	4.40876E-05	6.53536E-05	0.000452999	0.000481938	6.38198E-05	0.000122344	0.000235812	0.00045129
670	0.002202577	0.001747361	0.007415083	0.005942303	0.001119736	0.002172884	0.002879225	0.004101503
671	9.48286E-08	1.26747E-07	4.79202E-06	2.18423E-06	3.91476E-06	1.3515E-06	0	2.85031E-07
672	0.000260445	0.000104177	0.010024461	0.003859608	0.000801328	0.002386677	0.003313162	0.004453451
673	0	0	0	0	0	0	0	0
674	0	0	1.61303E-06	1.44632E-06	2.22733E-05	2.28731E-05	2.97423E-05	2.55398E-05
675	6.28469E-06	1.14605E-06	0	2.10032E-05	4.41552E-06	0	3.15124E-06	9.19944E-08
676	0.000150769	0.000150381	0.000982479	0.001050208	0.000506247	0.000663024	0.000518798	0.000886401
677	3.8314E-06	3.71621E-06	8.17909E-05	7.71075E-05	3.5143E-05	3.96075E-05	4.8778E-05	9.80531E-05
678	0	0	4.94562E-08	0	0	0	0	0
679	0.079428482	0.105490117	1.34273E-05	5.99263E-06	2.88372E-06	0	6.56806E-08	1.67692E-05
680	0	0	0	0	0	0	0	0
681	0.349805348	0.240985417	0.306385197	0.13003501	0.107854461	0.057695746	0.0530739	0.073625049
682	0	0	0	0	0	0	0	0
683	0	0	0	0	0	0	0	0
684	6.71337E-05	2.97417E-05	1.20382E-06	4.72248E-06	3.51641E-06	6.7095E-08	8.41444E-07	5.01061E-07
685	0	0	1.25401E-06	1.79534E-07	6.81354E-08	3.04738E-07	0	0
686	4.69168E-05	4.09815E-07	9.7698E-07	0	0	0	0	0
687	1.11965E-07	0	1.09845E-07	0	0	0	0	0
688	0.000881058	0.000490235	0.000785593	0.000252693	4.98336E-05	7.44007E-05	0.000158946	0.000345651
689	1.69883E-05	1.68695E-05	3.67868E-05	6.14807E-05	2.30508E-05	2.6508E-05	2.01308E-05	2.97266E-05
690	0	0	0	0	0	0	0	0
691	0	0	0	0	0	0	0	0
692	1.51981E-05	1.07726E-06	1.25158E-05	1.14785E-05	1.95188E-06	3.52486E-06	4.2991E-06	7.35646E-06
693	0	0	0	0	0	0	0	0
694	0	0	0	0	0	0	0	0
695	0.001695511	0.002377575	0.001692484	0.002008973	0.000972426	0.001242733	0.000802329	0.001158983
696	1.49883E-05	8.35206E-06	0.000442692	0.000574628	8.32585E-05	0.000115047	0.000217329	0.000383038
697	1.36065E-06	7.01939E-07	3.2954E-06	4.38474E-07	0	2.07065E-06	1.96636E-06	0
698	1.20469E-07	0	0	0	0	0	0	0
699	0	0	0	7.04782E-07	0	0	0	0
700	0	0	0	0	0	0	0	0
701	0	0	0	0	0	0	0	0
702	0.00039381	0.00124743	0.000429913	0.0002101	7.28021E-05	0.000116265	6.94319E-05	0.000333415
703	8.48581E-05	3.16345E-05	1.65037E-05	1.75433E-05	7.91671E-06	1.50948E-05	1.73494E-05	2.77984E-05
704	0	0	0	0	0	0	0	0
705	0	0	0	0	0	0	1.46922E-06	0
706	0	0	0	0	0	0	0	0
707	0.000498828	0.000461371	5.3961E-05	8.35517E-05	4.26197E-05	4.32434E-05	5.51149E-05	7.88882E-05
708	6.08464E-06	1.71945E-05	5.2459E-05	1.61776E-05	1.05197E-06	9.17748E-06	2.32329E-05	7.30641E-06
709	0	0	3.45584E-07	0	0	0	0	0
710	5.6339E-05	4.2063E-05	4.90333E-05	5.24167E-05	3.20727E-05	9.43361E-06	1.68109E-05	1.58584E-05
711	2.5795E-06	3.74944E-07	7.66973E-06	2.05343E-06	8.40397E-07	0	1.14718E-06	1.34151E-07
712	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0
714	7.12074E-05	9.61118E-05	0.000234167	0.000102245	8.36087E-05	0.000116805	0.000252834	0.000143324
715	0	0	4.27427E-07	0	0	0	0	5.76529E-06
716	0	0	0	0	0	0	0	0
717	0.000165393	0.000111846	2.17346E-05	3.08758E-05	1.53053E-05	1.92191E-05	1.47195E-05	1.94137E-05
718	2.1779E-07	0	1.00755E-07	8.05051E-08	0	3.83792E-07	0	0
719	0	0	0	0	0	0	0	0
720	0	0	1.51774E-05	5.24482E-08	0	0	0	2.06446E-08
721	0	0	0	0	0	0	0	0
722	0	0	0	0	0	0	0	0
723	0	0	0	0	7.67813E-07	0	0	4.45835E-08
724	0.001362329	0.001824012	0.000144167	0.000179791	2.93794E-05	6.29913E-05	0.000111267	0.00018782
725	0.001201885	0.001141673	0.000842689	0.001362639	0.000915145	0.001209426	0.001815574	0.001223269
726	3.36231E-05	5.73549E-05	0	1.23646E-07	4.71135E-07	5.1609E-06	3.10925E-07	4.48747E-08
727	0	0	0	0	0	0	0	0
728	1.33678E-05	2.51281E-05	7.07712E-06	1.14613E-06	3.16485E-06	6.05663E-06	6.38463E-06	1.33726E-06
729	0.003331538	0.002557571	0.005779004	0.002052449	0.00028361	0.000596004	0.001547924	0.002435471
730	0	0	0	0	0	0	0	0
731	0.000394314	0.000155565	0.000651776	0.000614165	0.00010524	0.000154826	0.000181837	0.000429694
732	0	0	7.86493E-07	5.84627E-07	0	7.22016E-07	1.52946E-06	1.36197E-06
733	0	0	7.40715E-07	3.2705E-06	0	0	0	0
734	2.69356E-05	1.57276E-05	2.80998E-06	1.02158E-05	0	1.19924E-05	0	4.94359E-07
735	0.003860128	0.000865497	0.003100285	0.000999405	0.000835489	0.000638637	0.000829058	0.001304896
736	0.000603037	9.98126E-05	2.69623E-08	8.45588E-06	1.87412E-07	1.6406E-06	1.45949E-06	1.91836E-05
737	0	0	0	0	0	0	0	0
738	6.17857E-07	2.01429E-07	7.34442E-06	2.01314E-07	1.39368E-06	1.11664E-07	1.07585E-07	2.01699E-06
739	0.015953936	0.014672889	0.000849095	0.000814504	0.000313764	0.000529848	0.000622745	0.000867592
740	0	0	3.83746E-06	2.96525E-06	1.26755E-06	0	1.6051E-07	1.20305E-06
741	1.13757E-05	0	5.28808E-05	3.45126E-05	1.00744E-06	1.49695E-05	1.50521E-05	2.49676E-05
742	0	0	0	0	0	0	0	0
743	0	0	0	0	0	0	0	0
744	0	0	0	0	0	0	0	0
745	0	0	0	0	0	0	0	0
746	0	0	0	0	0	6.57918E-08	0	0
747	0	0	0	0	0	0	0	0
748	0	0	0	0	0	0	0	0
749	3.80144E-06	2.56357E-06	7.99294E-06	4.15259E-08	0	0	3.52578E-06	4.9364E-06
750	0	0	2.1697E-06	0	0	0	0	1.25306E-06
751	0.017842595	0.037305438	0.059682737	0.023453987	0.012775732	0.011695698	0.019405257	0.029300041
752	0.305796807	0.466700446	0.989759215	0.961977463	0.595866378	0.671813527	0.642944171	1.030478211
753	3.47042E-05	4.12642E-05	0.00018054	2.27185E-05	5.35292E-06	1.75363E-05	1.5882E-05	0.000142262
754	0	0	0	0	0	0	0	0
755	0	0	0	0	0	0	0	0
756	0	0	0	0	0	0	0	0
757	0.002151762	0.000273133	0.001583185	0.003829373	0.000271071	0.001933148	0.000591402	0.000269149
758	6.26545E-07	7.21033E-07	0	0	0	0	0	1.88596E-06
759	0.057054728	0.072941605	0.142242452	0.156835385	0.160868833	0.209187819	0.222893797	0.335120652
760	0.000418277	0.000410309	0.011173589	0.00236904	0.000845655	0.001573441	0.00130518	0.003896405
761	0.000744942	0.001157427	0.005297956	0.006079772	0.00374001	0.003708462	0.003265608	0.003949321
762	0	0	0	0	0	0	0	0
763	0.000569445	0.000345416	3.64342E-05	5.73826E-05	2.01007E-05	2.63544E-05	2.61858E-05	5.11499E-05
764	0	0	0	0	0	0	0	0
765	0	0	0	0	0	0	5.22411E-07	0
766	0	4.40983E-08	0	0	0	0	0	0
767	0	0	3.60588E-05	1.69493E-05	3.55129E-05	1.01085E-07	6.72473E-08	6.04978E-07
768	0	0	0.000102963	2.54284E-05	0	1.38175E-07	3.12587E-06	2.45591E-06
