Transcript ID	Gene Symbol	Organism
NM_203766	DCAF7	Xenopus (Silurana) tropicalis
NM_001038125	DCAF7	Bos taurus
XM_001501180	DCAF7	Equus caballus
NM_005828	DCAF7	Homo sapiens
NM_205193	FOXG1	Gallus gallus
XM_547758	FOXG1	Canis lupus
NM_001085696	FOXG1	Xenopus laevis
NM_012560	FOXG1	Rattus norvegicus
NM_008241	FOXG1	Mus musculus
NM_001160112	FOXG1	Mus musculus
NM_005249	FOXG1	Homo sapiens
XM_001249412	FOXG1	Bos taurus
NM_001123461	FOXG1	Xenopus (Silurana) tropicalis
NM_001044751	HSD11B1	Mus musculus
NM_008288	HSD11B1	Mus musculus
NM_001086338	HSD11B1	Xenopus laevis
NM_214248	HSD11B1	Sus scrofa
XM_417988	HSD11B1	Gallus gallus
NM_181755	HSD11B1	Homo sapiens
NM_005525	HSD11B1	Homo sapiens
NM_017080	HSD11B1	Rattus norvegicus
XM_001168226	HSD11B1	Pan troglodytes
XM_001168170	HSD11B1	Pan troglodytes
XM_001145270	HSD11B1	Pan troglodytes
XM_514165	HSD11B1	Pan troglodytes
NM_001005756	HSD11B1	Canis lupus
XM_586824	HSD11B1	Bos taurus
NM_001123032	HSD11B1	Bos taurus
NM_001009395	HSD11B1	Ovis aries
XM_001110531	HSD11B1	Macaca mulatta
NM_205529	ADSL	Gallus gallus
NM_000026	ADSL	Homo sapiens
NM_001123378	ADSL	Homo sapiens
XM_001117123	ADSL	Macaca mulatta
XM_001117131	ADSL	Macaca mulatta
NM_001102377	ADSL	Bos taurus
NM_001005457	ADSL	Xenopus (Silurana) tropicalis
NM_001087124	ADSL	Xenopus laevis
XM_854172	ADSL	Canis lupus
XM_531727	ADSL	Canis lupus
NM_001130733	ADSL	Sus scrofa
NM_009634	ADSL	Mus musculus
NM_199899	ADSL	Danio rerio
XM_235496	ADSL	Rattus norvegicus
NM_001130503	ADSL	Rattus norvegicus
XM_001076341	ADSL	Rattus norvegicus
NM_174642	HSD11B2	Bos taurus
NM_001082752	HSD11B2	Oryctolagus cuniculus
XM_848842	HSD11B2	Canis lupus
XM_001163941	HSD11B2	Pan troglodytes
XM_523393	HSD11B2	Pan troglodytes
NM_213913	HSD11B2	Sus scrofa
NM_001092593	HSD11B2	Xenopus laevis
NM_212720	HSD11B2	Danio rerio
NM_008289	HSD11B2	Mus musculus
NM_001081926	HSD11B2	Equus caballus
NM_000196	HSD11B2	Homo sapiens
NM_017081	HSD11B2	Rattus norvegicus
NM_001079069	EIF2AK2	Xenopus (Silurana) tropicalis
XM_515409	EIF2AK2	Pan troglodytes
XM_001166509	EIF2AK2	Pan troglodytes
XM_001166347	EIF2AK2	Pan troglodytes
XM_001166436	EIF2AK2	Pan troglodytes
XM_001166391	EIF2AK2	Pan troglodytes
NM_001145037	EIF2AK2	Pan troglodytes
NM_011163	EIF2AK2	Mus musculus
NM_204487	EIF2AK2	Gallus gallus
NM_001114470	EIF2AK2	Danio rerio
NM_001083948	EIF2AK2	Macaca mulatta
XM_849059	EIF2AK2	Canis lupus
NM_001048135	EIF2AK2	Canis lupus
NM_001135652	EIF2AK2	Homo sapiens
NM_001135651	EIF2AK2	Homo sapiens
NM_002759	EIF2AK2	Homo sapiens
NM_019335	EIF2AK2	Rattus norvegicus
XM_579433	EIF2AK2	Rattus norvegicus
NM_001082213	EIF2AK2	Oryctolagus cuniculus
NM_001097787	EIF2AK2	Xenopus laevis
NM_001143800	EIF2AK2	Equus caballus
XM_001917841	EIF2AK2	Equus caballus
NM_178109	EIF2AK2	Bos taurus
XM_001787798	DOC2B	Bos taurus
XM_415868	DOC2B	Gallus gallus
NM_003585	DOC2B	Homo sapiens
XM_001345351	DOC2B	Danio rerio
XM_848872	DOC2B	Canis lupus
XM_001083369	DOC2B	Macaca mulatta
NM_031142	DOC2B	Rattus norvegicus
XM_511241	DOC2B	Pan troglodytes
NM_007873	DOC2B	Mus musculus
XM_849682	EIF2AK3	Canis lupus
NM_031599	EIF2AK3	Rattus norvegicus
XM_001140984	EIF2AK3	Pan troglodytes
XM_515607	EIF2AK3	Pan troglodytes
NM_010121	EIF2AK3	Mus musculus
NM_001077149	EIF2AK3	Danio rerio
NM_004836	EIF2AK3	Homo sapiens
XM_001094493	EIF2AK3	Macaca mulatta
XM_001094377	EIF2AK3	Macaca mulatta
XM_001094258	EIF2AK3	Macaca mulatta
XM_420868	EIF2AK3	Gallus gallus
NM_001098086	EIF2AK3	Bos taurus
NM_001034319	ACAA1	Bos taurus
XM_534222	ACAA1	Canis lupus
XM_854439	ACAA1	Canis lupus
NM_001079218	ACAA1	Xenopus (Silurana) tropicalis
NM_001087135	ACAA1	Xenopus laevis
XM_001077387	ACAA1	Rattus norvegicus
NM_012489	ACAA1	Rattus norvegicus
XM_001062085	ACAA1	Rattus norvegicus
NM_001040019	ACAA1	Rattus norvegicus
NM_001002207	ACAA1	Danio rerio
NM_001607	ACAA1	Homo sapiens
NM_001130410	ACAA1	Homo sapiens
XM_001171242	ACAA1	Pan troglodytes
XM_001171323	ACAA1	Pan troglodytes
XM_516367	ACAA1	Pan troglodytes
XM_001171279	ACAA1	Pan troglodytes
XM_001171177	ACAA1	Pan troglodytes
XM_001171295	ACAA1	Pan troglodytes
XM_001171064	ACAA1	Pan troglodytes
XM_001171208	ACAA1	Pan troglodytes
XM_001171310	ACAA1	Pan troglodytes
XM_001088712	ACAA1	Macaca mulatta
XM_001088834	ACAA1	Macaca mulatta
XM_001232576	ACAA1	Gallus gallus
XM_001916162	DNAH11	Equus caballus
NM_003777	DNAH11	Homo sapiens
XM_001787966	DNAH11	Bos taurus
XM_539463	DNAH11	Canis lupus
XM_001061747	DNAH11	Rattus norvegicus
XM_234720	DNAH11	Rattus norvegicus
XM_423479	HSD17B10	Gallus gallus
NM_031682	HSD17B10	Rattus norvegicus
NM_001016511	HSD17B10	Xenopus (Silurana) tropicalis
XM_002597246	HSD17B10	Branchiostoma floridae
XM_001087982	HSD17B10	Macaca mulatta
XM_001087614	HSD17B10	Macaca mulatta
NM_001006098	HSD17B10	Danio rerio
XM_859344	HSD17B10	Canis lupus
XM_859362	HSD17B10	Canis lupus
XM_538051	HSD17B10	Canis lupus
XM_001146501	HSD17B10	Pan troglodytes
XM_521074	HSD17B10	Pan troglodytes
NM_016763	HSD17B10	Mus musculus
NM_001093599	HSD17B10	Xenopus laevis
NM_174334	HSD17B10	Bos taurus
NM_001037811	HSD17B10	Homo sapiens
NM_004493	HSD17B10	Homo sapiens
XM_588813	CYP1B1	Bos taurus
NM_001159684	CYP1B1	Canis lupus
XM_540153	CYP1B1	Canis lupus
NM_000104	CYP1B1	Homo sapiens
NM_009994	CYP1B1	Mus musculus
XM_419515	CYP1B1	Gallus gallus
NM_001131822	CYP1B1	Pongo abelii
XM_001510658	CYP1B1	Ornithorhynchus anatinus
NM_012940	CYP1B1	Rattus norvegicus
NM_001145708	CYP1B1	Danio rerio
XM_001918464	CYP1B1	Danio rerio
NM_001045256	CYP1B1	Danio rerio
XM_001918553	CYP1B1	Danio rerio
XM_850677	CACNB2	Canis lupus
XM_843214	CACNB2	Canis lupus
XM_544241	CACNB2	Canis lupus
XM_850638	CACNB2	Canis lupus
XM_001141982	CACNB2	Pan troglodytes
NM_001082396	CACNB2	Oryctolagus cuniculus
NM_053851	CACNB2	Rattus norvegicus
XM_425981	CACNB2	Gallus gallus
NM_000724	CACNB2	Homo sapiens
NM_201593	CACNB2	Homo sapiens
NM_201596	CACNB2	Homo sapiens
NM_201570	CACNB2	Homo sapiens
NM_001167945	CACNB2	Homo sapiens
NM_201590	CACNB2	Homo sapiens
NM_201572	CACNB2	Homo sapiens
NM_201597	CACNB2	Homo sapiens
NM_201571	CACNB2	Homo sapiens
XM_001497085	CACNB2	Equus caballus
XM_001497017	CACNB2	Equus caballus
XM_001497118	CACNB2	Equus caballus
XM_001497048	CACNB2	Equus caballus
NM_023116	CACNB2	Mus musculus
NM_175789	CACNB2	Bos taurus
XM_002191925	CACNB2	Taeniopygia guttata
XM_002191950	CACNB2	Taeniopygia guttata
XM_002191894	CACNB2	Taeniopygia guttata
XM_001093283	CACNB2	Macaca mulatta
XM_001093738	CACNB2	Macaca mulatta
XM_001093062	CACNB2	Macaca mulatta
XM_001094186	CACNB2	Macaca mulatta
XM_001092601	CACNB2	Macaca mulatta
XM_001092949	CACNB2	Macaca mulatta
XM_001093617	CACNB2	Macaca mulatta
XM_001094075	CACNB2	Macaca mulatta
XM_001093388	CACNB2	Macaca mulatta
XM_001093855	CACNB2	Macaca mulatta
XM_001092836	CACNB2	Macaca mulatta
XM_001093497	CACNB2	Macaca mulatta
XM_001093167	CACNB2	Macaca mulatta
XM_001093966	CACNB2	Macaca mulatta
NM_001132093	CACNB2	Pongo abelii
XM_509034	CACNB3	Pan troglodytes
NM_000725	CACNB3	Homo sapiens
NM_007581	CACNB3	Mus musculus
NM_001044741	CACNB3	Mus musculus
NM_001126672	CACNB3	Xenopus (Silurana) tropicalis
XM_001102938	CACNB3	Macaca mulatta
XM_001103098	CACNB3	Macaca mulatta
XM_001103018	CACNB3	Macaca mulatta
XM_543689	CACNB3	Canis lupus
NM_174509	CACNB3	Bos taurus
NM_012828	CACNB3	Rattus norvegicus
XM_001372620	CACNB4	Monodelphis domestica
NM_213750	CACNB4	Sus scrofa
XM_001250847	CACNB4	Bos taurus
XM_583204	CACNB4	Bos taurus
XM_001056574	CACNB4	Rattus norvegicus
NM_001105733	CACNB4	Rattus norvegicus
XM_001056693	CACNB4	Rattus norvegicus
XM_001056765	CACNB4	Rattus norvegicus
XM_001056455	CACNB4	Rattus norvegicus
XM_001056516	CACNB4	Rattus norvegicus
XM_215742	CACNB4	Rattus norvegicus
XM_001056830	CACNB4	Rattus norvegicus
XM_001056639	CACNB4	Rattus norvegicus
NM_204344	CACNB4	Gallus gallus
NM_001001733	CACNB4	Gallus gallus
XM_515833	CACNB4	Pan troglodytes
XM_001138599	CACNB4	Pan troglodytes
XM_001138685	CACNB4	Pan troglodytes
NM_146123	CACNB4	Mus musculus
NM_001037099	CACNB4	Mus musculus
XM_846604	CACNB4	Canis lupus
NM_001005747	CACNB4	Homo sapiens
NM_001005746	CACNB4	Homo sapiens
NM_001145798	CACNB4	Homo sapiens
NM_000726	CACNB4	Homo sapiens
XM_001491085	CACNB4	Equus caballus
NM_001142151	CACNB4	Xenopus (Silurana) tropicalis
NM_001024944	ASL	Homo sapiens
NM_001024946	ASL	Homo sapiens
NM_001024943	ASL	Homo sapiens
NM_000048	ASL	Homo sapiens
XM_519125	ASL	Pan troglodytes
XM_001499724	ASL	Equus caballus
XM_001499711	ASL	Equus caballus
NM_141300	ASL	Drosophila melanogaster
XM_536832	ASL	Canis lupus
XM_002291662	ASL	Thalassiosira pseudonana
XM_001349541	ASL	Plasmodium falciparum
NM_001034428	ASL	Bos taurus
NM_200451	ASL	Danio rerio
NM_001113115	ASL	Xenopus (Silurana) tropicalis
XM_001086982	ASL	Macaca mulatta
XM_001087106	ASL	Macaca mulatta
XM_001086877	ASL	Macaca mulatta
NM_001094157	ASL	Xenopus laevis
NM_133768	ASL	Mus musculus
NM_021577	ASL	Rattus norvegicus
NM_131502	FOXH1	Danio rerio
NM_001088351	FOXH1	Xenopus laevis
NM_001017084	FOXH1	Xenopus (Silurana) tropicalis
NM_007989	FOXH1	Mus musculus
XM_539219	FOXH1	Canis lupus
NM_001130493	FOXH1	Rattus norvegicus
XM_235454	FOXH1	Rattus norvegicus
XM_001075361	FOXH1	Rattus norvegicus
XM_001790502	FOXH1	Bos taurus
NM_001008414	FOXH1	Bos taurus
XM_520022	FOXH1	Pan troglodytes
NM_003923	FOXH1	Homo sapiens
XM_001235423	ARX	Gallus gallus
NM_001092981	ARX	Xenopus laevis
NM_139058	ARX	Homo sapiens
XM_844762	ARX	Canis lupus
XM_854885	ARX	Canis lupus
NM_001114666	ARX	Canis lupus
NM_131384	ARX	Danio rerio
XM_001189711	ARX	Strongylocentrotus purpuratus
XM_786349	ARX	Strongylocentrotus purpuratus
XM_001091313	ARX	Macaca mulatta
NM_007492	ARX	Mus musculus
XM_228590	ARX	Rattus norvegicus
NM_001100174	ARX	Rattus norvegicus
XM_001064618	ARX	Rattus norvegicus
XM_539188	JRK	Canis lupus
XM_528246	JRK	Pan troglodytes
XM_001149191	JRK	Pan troglodytes
XM_001149039	JRK	Pan troglodytes
NM_001077527	JRK	Homo sapiens
NM_003724	JRK	Homo sapiens
XM_595799	JRK	Bos taurus
XM_235416	JRK	Rattus norvegicus
XM_001073499	JRK	Rattus norvegicus
NM_001104612	JRK	Rattus norvegicus
XM_001496819	JRK	Equus caballus
XM_001083054	JRK	Macaca mulatta
XM_001083291	JRK	Macaca mulatta
XM_001083176	JRK	Macaca mulatta
NM_008415	JRK	Mus musculus
XM_001118307	ATN1	Macaca mulatta
XM_425518	ATN1	Gallus gallus
XM_001169392	ATN1	Pan troglodytes
NM_001034165	ATN1	Pan troglodytes
NM_001007026	ATN1	Homo sapiens
NM_001940	ATN1	Homo sapiens
XM_590763	ATN1	Bos taurus
NM_001029889	ATN1	Mus musculus
NM_007881	ATN1	Mus musculus
NM_017228	ATN1	Rattus norvegicus
XM_849292	ATN1	Canis lupus
NM_113672	ATN1	Arabidopsis thaliana
NM_001083705	KAL1	Bos taurus
XM_001488391	KAL1	Equus caballus
NM_000216	KAL1	Homo sapiens
XM_001925070	KAL1	Sus scrofa
XM_520920	KAL1	Pan troglodytes
XM_001231672	KAL1	Gallus gallus
NM_205424	KAL1	Gallus gallus
XM_848502	KAL1	Canis lupus
NM_001113688	KAL1	Xenopus (Silurana) tropicalis
NM_214074	KLKB1	Sus scrofa
XM_532838	KLKB1	Canis lupus
NM_001046352	KLKB1	Bos taurus
NM_008455	KLKB1	Mus musculus
NM_000892	KLKB1	Homo sapiens
NM_001112745	KLKB1	Papio anubis
NM_012725	KLKB1	Rattus norvegicus
NM_001093299	KLKB1	Xenopus laevis
NM_001106624	DUSP16	Rattus norvegicus
XM_232473	DUSP16	Rattus norvegicus
XM_001071525	DUSP16	Rattus norvegicus
NM_130447	DUSP16	Mus musculus
NM_001048054	DUSP16	Mus musculus
XM_428887	DUSP16	Gallus gallus
NM_001097242	DUSP16	Xenopus (Silurana) tropicalis
XM_520751	DUSP16	Pan troglodytes
XM_001084619	DUSP16	Macaca mulatta
XM_543810	DUSP16	Canis lupus
NM_030640	DUSP16	Homo sapiens
XM_870975	DUSP16	Bos taurus
XM_516627	IMPG2	Pan troglodytes
XM_001145636	IMPG2	Pan troglodytes
NM_139088	IMPG2	Rattus norvegicus
XM_001503461	IMPG2	Equus caballus
NM_174876	IMPG2	Mus musculus
XM_001095659	IMPG2	Macaca mulatta
XM_001095760	IMPG2	Macaca mulatta
XM_845530	IMPG2	Canis lupus
NM_016247	IMPG2	Homo sapiens
XM_596024	IMPG2	Bos taurus
NM_001044639	IMPG2	Gallus gallus
NM_001094422	EFR3A	Xenopus laevis
NM_015137	EFR3A	Homo sapiens
NM_001076047	EFR3A	Bos taurus
XM_001066760	EFR3A	Rattus norvegicus
XM_343253	EFR3A	Rattus norvegicus
NM_001130564	EFR3A	Rattus norvegicus
XM_532333	EFR3A	Canis lupus
NM_200827	EFR3A	Danio rerio
NM_133766	EFR3A	Mus musculus
XM_418436	EFR3A	Gallus gallus
NM_001097079	ALDH4A1	Xenopus laevis
NM_001132369	ALDH4A1	Pongo abelii
NM_001102714	ALDH4A1	Xenopus (Silurana) tropicalis
NM_175438	ALDH4A1	Mus musculus
NM_201158	ALDH4A1	Danio rerio
NM_001105646	ALDH4A1	Bos taurus
NM_003748	ALDH4A1	Homo sapiens
NM_001161504	ALDH4A1	Homo sapiens
NM_170726	ALDH4A1	Homo sapiens
XM_850179	ALDH4A1	Canis lupus
XM_417624	ALDH4A1	Gallus gallus
XM_001114033	FAIM	Macaca mulatta
XM_001114054	FAIM	Macaca mulatta
XM_001114074	FAIM	Macaca mulatta
XM_001114011	FAIM	Macaca mulatta
NM_001011186	FAIM	Xenopus (Silurana) tropicalis
NM_080895	FAIM	Rattus norvegicus
XM_516780	FAIM	Pan troglodytes
XM_001157044	FAIM	Pan troglodytes
XM_001157252	FAIM	Pan troglodytes
XM_001156884	FAIM	Pan troglodytes
XM_001157198	FAIM	Pan troglodytes
XM_001157144	FAIM	Pan troglodytes
XM_001157090	FAIM	Pan troglodytes
NM_011810	FAIM	Mus musculus
NM_001122851	FAIM	Mus musculus
XM_422117	FAIM	Gallus gallus
NM_001096058	FAIM	Xenopus laevis
NM_001079626	FAIM	Bos taurus
NM_001033031	FAIM	Homo sapiens
NM_018147	FAIM	Homo sapiens
NM_001033030	FAIM	Homo sapiens
NM_001033032	FAIM	Homo sapiens
XM_542807	FAIM	Canis lupus
NM_204133	ARNTL2	Gallus gallus
NM_020183	ARNTL2	Homo sapiens
XM_543750	ARNTL2	Canis lupus
NM_131578	ARNTL2	Danio rerio
XM_520811	ARNTL2	Pan troglodytes
XM_001075231	ARNTL2	Rattus norvegicus
NM_172309	ARNTL2	Mus musculus
XM_001475786	ARNTL2	Mus musculus
XM_909825	ARNTL2	Mus musculus
XM_001475734	ARNTL2	Mus musculus
XM_615908	ARNTL2	Bos taurus
NM_002119	HLA-DOA	Homo sapiens
NM_001046222	LFNG	Bos taurus
NM_001017051	LFNG	Xenopus (Silurana) tropicalis
NM_204948	LFNG	Gallus gallus
NM_008494	LFNG	Mus musculus
NM_001097707	LFNG	Xenopus laevis
NM_001166355	LFNG	Homo sapiens
NM_002304	LFNG	Homo sapiens
NM_001040167	LFNG	Homo sapiens
NM_001040168	LFNG	Homo sapiens
NM_130971	LFNG	Danio rerio
XM_001136892	LFNG	Pan troglodytes
XM_527647	LFNG	Pan troglodytes
XM_001137038	LFNG	Pan troglodytes
NM_133393	LFNG	Rattus norvegicus
NM_002120	HLA-DOB	Homo sapiens
NM_001048127	HLA-DOB	Canis lupus
XM_856291	HLA-DOB	Canis lupus
XM_845302	HLA-DOB	Canis lupus
NM_001093914	DHX9	Xenopus laevis
NM_001357	DHX9	Homo sapiens
NM_007842	DHX9	Mus musculus
XM_001066523	DHX9	Rattus norvegicus
NM_001107184	DHX9	Rattus norvegicus
XM_239780	DHX9	Rattus norvegicus
NM_174036	DHX9	Bos taurus
XM_001489480	DHX9	Equus caballus
XM_537154	DHX9	Canis lupus
XM_854122	DHX9	Canis lupus
XM_854203	DHX9	Canis lupus
XM_854164	DHX9	Canis lupus
XM_854080	DHX9	Canis lupus
XM_854004	DHX9	Canis lupus
XM_844488	DHX9	Canis lupus
NM_174549	GUCY2F	Bos taurus
NM_001007576	GUCY2F	Mus musculus
XM_001098846	GUCY2F	Macaca mulatta
XM_417281	GUCY2F	Gallus gallus
NM_001522	GUCY2F	Homo sapiens
NM_131864	GUCY2F	Danio rerio
XM_538138	GUCY2F	Canis lupus
NM_053831	GUCY2F	Rattus norvegicus
XM_421360	CYP46A1	Gallus gallus
NM_010010	CYP46A1	Mus musculus
NM_001076810	CYP46A1	Bos taurus
NM_001108723	CYP46A1	Rattus norvegicus
XM_343108	CYP46A1	Rattus norvegicus
XM_001069311	CYP46A1	Rattus norvegicus
NM_001086311	CYP46A1	Xenopus laevis
XM_510158	CYP46A1	Pan troglodytes
NM_006668	CYP46A1	Homo sapiens
NM_200479	CYP46A1	Danio rerio
NM_001020522	CYP46A1	Danio rerio
XM_001331518	CYP46A1	Danio rerio
NM_001126803	CYP46A1	Xenopus (Silurana) tropicalis
XM_001235146	ESRRB	Gallus gallus
NM_004452	ESRRB	Homo sapiens
NM_001008516	ESRRB	Rattus norvegicus
XM_001100608	ESRRB	Macaca mulatta
XM_001100510	ESRRB	Macaca mulatta
XM_606860	ESRRB	Bos taurus
XM_863143	ESRRB	Canis lupus
XM_547920	ESRRB	Canis lupus
XM_863148	ESRRB	Canis lupus
XM_863153	ESRRB	Canis lupus
XM_001162658	ESRRB	Pan troglodytes
XM_001162618	ESRRB	Pan troglodytes
XM_510082	ESRRB	Pan troglodytes
XM_001162698	ESRRB	Pan troglodytes
XM_001162740	ESRRB	Pan troglodytes
XM_001333944	ESRRB	Danio rerio
NM_011934	ESRRB	Mus musculus
NM_001159500	ESRRB	Mus musculus
NM_001007081	ESRRG	Gallus gallus
XM_001171730	ESRRG	Pan troglodytes
XM_001171898	ESRRG	Pan troglodytes
XM_001171746	ESRRG	Pan troglodytes
XM_514199	ESRRG	Pan troglodytes
XM_001171716	ESRRG	Pan troglodytes
XM_001171906	ESRRG	Pan troglodytes
XM_001171992	ESRRG	Pan troglodytes
XM_001171948	ESRRG	Pan troglodytes
XM_001171976	ESRRG	Pan troglodytes
XM_001171963	ESRRG	Pan troglodytes
XM_001172005	ESRRG	Pan troglodytes
XM_001171833	ESRRG	Pan troglodytes
XM_001171785	ESRRG	Pan troglodytes
XM_001171931	ESRRG	Pan troglodytes
XM_001171818	ESRRG	Pan troglodytes
XM_001171882	ESRRG	Pan troglodytes
XM_001171921	ESRRG	Pan troglodytes
XM_001171845	ESRRG	Pan troglodytes
XM_001171764	ESRRG	Pan troglodytes
XM_001171855	ESRRG	Pan troglodytes
XM_001171804	ESRRG	Pan troglodytes
XM_001171867	ESRRG	Pan troglodytes
XM_001489590	ESRRG	Equus caballus
XM_001489652	ESRRG	Equus caballus
XM_001489675	ESRRG	Equus caballus
XM_001489561	ESRRG	Equus caballus
NM_001100210	ESRRG	Xenopus (Silurana) tropicalis
XM_866167	ESRRG	Bos taurus
NM_011935	ESRRG	Mus musculus
NM_206595	ESRRG	Homo sapiens
NM_206594	ESRRG	Homo sapiens
NM_001438	ESRRG	Homo sapiens
NM_001134285	ESRRG	Homo sapiens
NM_001002345	ESRRG	Danio rerio
NM_212954	ESRRG	Danio rerio
NM_203336	ESRRG	Rattus norvegicus
NM_001132224	ESRRG	Pongo abelii
XM_853458	ESRRG	Canis lupus
XM_853389	ESRRG	Canis lupus
XM_844183	ESRRG	Canis lupus
XM_853425	ESRRG	Canis lupus
XM_853315	ESRRG	Canis lupus
XM_536119	ESRRG	Canis lupus
NM_001092691	GGH	Xenopus laevis
NM_213322	GGH	Danio rerio
XM_001091897	GGH	Macaca mulatta
NM_001030427	GGH	Xenopus (Silurana) tropicalis
XM_535087	GGH	Canis lupus
XM_989632	GGH	Mus musculus
NM_010281	GGH	Mus musculus
NM_003878	GGH	Homo sapiens
NM_012960	GGH	Rattus norvegicus
NM_001105394	GGH	Bos taurus
XM_001416111	GGH	Ostreococcus 'lucimarinus'
XM_519786	GGH	Pan troglodytes
XM_001159447	GGH	Pan troglodytes
XM_001159345	GGH	Pan troglodytes
XM_001235021	GGH	Gallus gallus
XM_419226	GGH	Gallus gallus
XM_001236656	GGH	Gallus gallus
NM_022193	ACACA	Rattus norvegicus
NM_133360	ACACA	Mus musculus
NM_001009256	ACACA	Ovis aries
NM_198839	ACACA	Homo sapiens
NM_198837	ACACA	Homo sapiens
NM_198838	ACACA	Homo sapiens
NM_198836	ACACA	Homo sapiens
NM_198834	ACACA	Homo sapiens
XM_862451	ACACA	Canis lupus
XM_862483	ACACA	Canis lupus
XM_862433	ACACA	Canis lupus
XM_862473	ACACA	Canis lupus
XM_862461	ACACA	Canis lupus
XM_862426	ACACA	Canis lupus
XM_862501	ACACA	Canis lupus
XM_862443	ACACA	Canis lupus
XM_548250	ACACA	Canis lupus
XM_001255074	ACACA	Bos taurus
XM_001257111	ACACA	Bos taurus
NM_174224	ACACA	Bos taurus
XM_511428	ACACA	Pan troglodytes
NM_205505	ACACA	Gallus gallus
NM_001114269	ACACA	Sus scrofa
XM_001918302	ACACA	Equus caballus
NM_001133870	GARS	Pongo abelii
XM_001061006	GARS	Rattus norvegicus
XM_216152	GARS	Rattus norvegicus
NM_001097566	GARS	Bos taurus
NM_001031510	GARS	Gallus gallus
NM_180678	GARS	Mus musculus
NM_001093178	GARS	Xenopus laevis
XM_532502	GARS	Canis lupus
NM_001007491	GARS	Xenopus (Silurana) tropicalis
NM_002047	GARS	Homo sapiens
XM_001086099	GARS	Macaca mulatta
XM_519025	GARS	Pan troglodytes
XM_001165986	GARS	Pan troglodytes
XM_001166026	GARS	Pan troglodytes
XM_001166063	GARS	Pan troglodytes
XM_001088878	DUSP21	Macaca mulatta
NM_022076	DUSP21	Homo sapiens
XM_001058092	DUSP21	Rattus norvegicus
XM_229205	DUSP21	Rattus norvegicus
NM_001106971	DUSP21	Rattus norvegicus
NM_028568	DUSP21	Mus musculus
NM_001042626	HBA2	Pan troglodytes
NM_001085431	HBA2	Equus caballus
NM_000517	HBA2	Homo sapiens
NM_000558	HBA2	Homo sapiens
NM_001132429	HBA2	Pongo abelii
NM_001142252	HBA2	Xenopus (Silurana) tropicalis
NM_001086277	HBA2	Xenopus laevis
NM_019864	ATR	Mus musculus
XM_860647	ATR	Canis lupus
XM_534295	ATR	Canis lupus
XM_860680	ATR	Canis lupus
XM_860664	ATR	Canis lupus
XM_001494064	ATR	Equus caballus
NM_001088580	ATR	Xenopus laevis
XM_217233	ATR	Rattus norvegicus
XM_001069029	ATR	Rattus norvegicus
XM_001062084	ATR	Rattus norvegicus
XM_001068985	ATR	Rattus norvegicus
XM_001112149	ATR	Macaca mulatta
NM_001184	ATR	Homo sapiens
XM_001719087	ATR	Homo sapiens
XM_001714288	ATR	Homo sapiens
XM_581054	ATR	Bos taurus
XM_516792	ATR	Pan troglodytes
XM_691071	ATR	Danio rerio
XM_608143	ATP11C	Bos taurus
NM_001087355	ATP11C	Xenopus laevis
NM_173694	ATP11C	Homo sapiens
NM_001010986	ATP11C	Homo sapiens
XM_001489612	ATP11C	Equus caballus
XM_420240	ATP11C	Gallus gallus
XM_538187	ATP11C	Canis lupus
NM_001001798	ATP11C	Mus musculus
NM_001037863	ATP11C	Mus musculus
NM_001077422	HBA1	Bos taurus
XM_001788676	HBA1	Bos taurus
NM_001088024	HBA1	Xenopus laevis
NM_001042627	HBA1	Pan troglodytes
NM_000517	HBA1	Homo sapiens
NM_000558	HBA1	Homo sapiens
NM_203529	HBA1	Xenopus (Silurana) tropicalis
NM_001168816	HBA1	Papio anubis
NM_001079224	GAS1	Xenopus (Silurana) tropicalis
NM_002048	GAS1	Homo sapiens
XM_844186	GAS1	Canis lupus
XM_001138712	GAS1	Pan troglodytes
XM_593294	GAS1	Bos taurus
NM_008086	GAS1	Mus musculus
NM_001097086	GAS7	Xenopus laevis
XM_415577	GAS7	Gallus gallus
NM_053484	GAS7	Rattus norvegicus
NM_001127048	GAS7	Xenopus (Silurana) tropicalis
XM_845181	GAS7	Canis lupus
XM_855967	GAS7	Canis lupus
NM_008088	GAS7	Mus musculus
NM_001109657	GAS7	Mus musculus
XM_001503257	GAS7	Equus caballus
NM_001102280	GAS7	Bos taurus
NM_201432	GAS7	Homo sapiens
NM_201433	GAS7	Homo sapiens
NM_003644	GAS7	Homo sapiens
NM_001130831	GAS7	Homo sapiens
XM_001501161	ATM	Equus caballus
NM_114689	ATM	Arabidopsis thaliana
XM_001139639	ATM	Pan troglodytes
XM_001139168	ATM	Pan troglodytes
XM_001139322	ATM	Pan troglodytes
XM_001139405	ATM	Pan troglodytes
XM_508740	ATM	Pan troglodytes
XM_001138999	ATM	Pan troglodytes
XM_001139557	ATM	Pan troglodytes
XM_001139487	ATM	Pan troglodytes
XM_605200	ATM	Bos taurus
XM_236275	ATM	Rattus norvegicus
XM_001068795	ATM	Rattus norvegicus
NM_001106821	ATM	Rattus norvegicus
XM_001121440	ATM	Apis mellifera
NM_001088499	ATM	Xenopus laevis
NM_001162400	ATM	Gallus gallus
XM_417160	ATM	Gallus gallus
NM_007499	ATM	Mus musculus
XM_940791	ATM	Homo sapiens
NM_000051	ATM	Homo sapiens
NM_138292	ATM	Homo sapiens
